k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
318,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
319,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
320,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
321,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
322,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
323,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
324,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
325,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
326,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
327,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
328,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
329,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
330,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
331,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
332,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
333,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
334,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
335,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
336,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
337,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
338,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
339,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
340,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
341,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
342,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
343,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
344,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
345,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
346,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
347,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
348,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
349,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
350,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
351,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
352,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
353,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
354,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
355,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
356,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
357,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
358,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
359,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
360,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
361,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
362,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
363,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
364,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
365,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
366,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
367,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
368,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
369,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
370,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
371,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
372,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
373,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
374,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
375,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
376,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
377,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
378,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
379,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
380,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
381,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
382,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
383,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
384,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
385,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
386,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
387,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
388,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
389,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
390,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
391,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
392,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
393,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
394,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
395,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
396,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
397,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
398,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
399,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
400,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
